product_name,month,max_quantity
SUMZ COATED PEANUTS CHILLI MASALA 150G,February,14
SUMZ COATED PEANUTS CHILLI MASALA 150G,January,25
SUMZ COATED PEANUTS CHILLI MASALA 150G,July,10
SUMZ COATED PEANUTS CHILLI MASALA 150G,June,8
SUMZ COATED PEANUTS CHILLI MASALA 150G,March,19
SUMZ COATED PEANUTS CHILLI MASALA 150G,May,25
SUMZ COATED PEANUTS PLAINMASALA 150G,April,2
SUMZ COATED PEANUTS PLAINMASALA 150G,February,11
SUMZ COATED PEANUTS PLAINMASALA 150G,January,14
SUMZ COATED PEANUTS PLAINMASALA 150G,July,5
SUMZ COATED PEANUTS PLAINMASALA 150G,June,8
SUMZ COATED PEANUTS PLAINMASALA 150G,March,9
SUMZ COATED PEANUTS PLAINMASALA 150G,May,14
SUMZ COCONUT COOKIES,April,8
SUMZ COCONUT COOKIES,February,7
SUMZ COCONUT COOKIES,January,7
SUMZ COCONUT COOKIES,July,6
SUMZ COCONUT COOKIES,June,4
SUMZ COCONUT COOKIES,March,13
SUMZ COCONUT COOKIES,May,7
SUMZ COCONUT COOKIES,September,3
SUMZ CORN CRAX 160G,April,19
SUMZ CORN CRAX 160G,August,2
SUMZ CORN CRAX 160G,February,16
SUMZ CORN CRAX 160G,January,26
SUMZ CORN CRAX 160G,July,13
SUMZ CORN CRAX 160G,June,8
SUMZ CORN CRAX 160G,March,14
SUMZ CORN CRAX 160G,May,26
SUMZ CORN CRAX 160G,September,16
SUMZ CORN CRAX 350G,April,1
SUMZ CORN CRAX 350G,February,2
SUMZ CORN CRAX 350G,March,3
SUMZ CORN CRAX 80G,April,25
SUMZ CORN CRAX 80G,August,20
SUMZ CORN CRAX 80G,February,26
SUMZ CORN CRAX 80G,January,26
SUMZ CORN CRAX 80G,July,12
SUMZ CORN CRAX 80G,June,25
SUMZ CORN CRAX 80G,March,18
SUMZ CORN CRAX 80G,May,26
SUMZ CORN CRAX 80G,September,26
SUMZ CORN CRAX CHILLI LEMON 160G,March,3
SUMZ CORN CRAX CHILLI80G,April,8
SUMZ CORN CRAX CHILLI80G,August,14
SUMZ CORN CRAX CHILLI80G,February,7
SUMZ CORN CRAX CHILLI80G,January,9
SUMZ CORN CRAX CHILLI80G,March,16
SUMZ CORN CRAX CHILLI80G,May,9
SUMZ CORN CRAX PKT 13000,February,1
SUMZ CORN CRAX PKT 13000,January,1
SUMZ CORN CRAX PKT 13000,March,1
SUMZ CORN CRAX PKT 13000,May,1
SUMZ CREAMY PEANUT BUTTER 420G,February,4
SUMZ CREAMY PEANUT BUTTER 420G,March,4
SUMZ CRISPS CHILLI 60G,April,22
SUMZ CRISPS CHILLI 60G,August,6
SUMZ CRISPS CHILLI 60G,February,26
SUMZ CRISPS CHILLI 60G,January,26
SUMZ CRISPS CHILLI 60G,July,19
SUMZ CRISPS CHILLI 60G,June,18
SUMZ CRISPS CHILLI 60G,March,16
SUMZ CRISPS CHILLI 60G,May,26
SUMZ CRISPS FRUIT CHUTNEY,April,19
SUMZ CRISPS FRUIT CHUTNEY,August,13
